,contrato,dataAssinatura,dataFimVigencia,dataInicioVigencia,dataPublicacaoDOU,dimCompra,fornecedor,id,modalidadeCompra,situacaoContrato,unidadeGestora,valorFinalCompra,valorInicialCompra
10,,2017-04-26,,2017-05-23,2016-06-16,"{'numero': '000042016', 'objeto': 'Objeto: Contratação do serviço de fornecimento de energia elétrica pela ENERGISA PARAIBA ? DISTRIBUIDORA DE ENERGIA S.A, de acordo com a RESOLUÇÃO NORMATIVA Nº 414, DE 9 DE SETEMBRO DE 2010, visando atender as necessidades dos Sistemas de Abastecimento de Água das Aldeias Indígenas, Polos Base e Unidades Básicas de Saúde Indígenas - UBSI, localizadas nos municípios de Baia da Traição, Marcação e Rio Tinto de abrangência e responsabilidade deste Distrito, como também a Sede deste órgão.', 'numeroProcesso': '25058000847201544', 'contatoResponsavel': 'MARGARETH LIMA DA SILVA'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",2867335,,,"{'codigo': '257046', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - POTIGUARA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",151929.48,151929.48
11,,2017-04-26,,2017-05-23,2016-06-15,"{'numero': '000042016', 'objeto': 'Objeto: Contratação do serviço de fornecimento de energia elétrica pela ENERGISA PARAIBA ? DISTRIBUIDORA DE ENERGIA S.A, de acordo com a RESOLUÇÃO NORMATIVA Nº 414, DE 9 DE SETEMBRO DE 2010, visando atender as necessidades dos Sistemas de Abastecimento de Água das Aldeias Indígenas, Polos Base e Unidades Básicas de Saúde Indígenas - UBSI, localizadas nos municípios de Baia da Traição, Marcação e Rio Tinto de abrangência e responsabilidade deste Distrito, como também a Sede deste órgão.', 'numeroProcesso': '25058000847201544', 'contatoResponsavel': 'MARGARETH LIMA DA SILVA'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",2867336,,,"{'codigo': '257046', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - POTIGUARA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",508070.52,508070.52
12,,2017-12-20,,2017-12-20,2017-12-22,"{'numero': '000022017', 'objeto': 'Objeto: Contratação de empresa para prestação de serviços de fornecimento de energia elétrica para a sede do DSEI/Altamira e aldeias de jurisdição do DSEI Altamira-PA por tempo indeterminado de acordo com a Orientação Normativa n  36 de 13 de dezembro de 2011.', 'numeroProcesso': '25053400006201745', 'contatoResponsavel': 'JOAO FELICIANO CARAMURU DOS SANTOS'}","{'numeroInscricaoSocial': '', 'nome': 'CENTRAIS ELETRICAS DO PARA S.A. - CELPA', 'razaoSocialReceita': 'CENTRAIS ELETRICAS DO PARA S.A. - CELPA', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '07/11/1969', 'enderecoEletronico': 'reinaldo.mota@redenergia.com', 'numeroTelefone': '91  32161358 ', 'descricaoLogradouro': 'ROD AUGUSTO MONTENEGRO', 'numeroEndereco': 'SN', 'complementoEndereco': 'KM 8,5', 'numeroCEP': '        ', 'nomeBairro': 'COQUEIRO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '04.895.728/0001-80', 'tipoPessoa': None}",2967100,,,"{'codigo': '257042', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - ALTAMIRA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",79215.15,79215.15
13,,2017-07-12,,2017-07-12,2017-12-29,"{'numero': '000012017', 'objeto': 'Objeto: Contratação da Empresa Brasileira de Correios e Telégrafos (ECT) para prestação de serviços de atividades postais para coleta, transporte e entrega de documentos no âmbito nacional para atender as necessidades do DISTRITO SANITÁRIO ESPECIAL DE SAÚDE INDÍGENA DE ALTAMIRA/PA.', 'numeroProcesso': '25053000016201784', 'contatoResponsavel': 'WALTER AVELINO DA SILVA'}","{'numeroInscricaoSocial': '', 'nome': 'EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS', 'razaoSocialReceita': 'EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS', 'nomeFantasiaReceita': 'SUP ESTADUAL DE OPERACOES PA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '13/02/1970', 'enderecoEletronico': 'PAGABDR@CORREIOS.COM.BR', 'numeroTelefone': '91  32113001 91  32113033', 'descricaoLogradouro': 'AV PRESIDENTE VARGAS', 'numeroEndereco': '498', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CAMPINA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '34.028.316/0018-51', 'tipoPessoa': None}",2967102,,,"{'codigo': '257042', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - ALTAMIRA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",74509.44,74509.44
14,,2018-07-03,,2018-07-03,2018-03-16,"{'numero': '000012018', 'objeto': 'Objeto: Contratação de prestador de serviço de abastecimento de água para a sede do Subdistrito de Barcelos/AM.', 'numeroProcesso': '2564400304201714', 'contatoResponsavel': 'FRANCISCO DE ALMEIDA CARDOSO'}","{'numeroInscricaoSocial': '', 'nome': 'SERVICO AUTONOMO DE AGUA E ESGOTO', 'razaoSocialReceita': 'SERVICO AUTONOMO DE AGUA E ESGOTO', 'nomeFantasiaReceita': 'SAAE', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '09/11/1995', 'enderecoEletronico': '', 'numeroTelefone': ' ', 'descricaoLogradouro': 'R AJURICABA', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CENTRO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '01.104.719/0001-35', 'tipoPessoa': None}",3170722,,,"{'codigo': '257052', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - YANOMAMI', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",1650.0,1650.0
0,,2017-10-07,,2017-10-07,2017-09-08,"{'numero': '000122017', 'objeto': 'Objeto: Fornecimento de energia elétrica para a Unidade VIII localizada no SAFS, Quadra 2, Lotes 5 e 6 em Brasília-DF.', 'numeroProcesso': '25000174559201671', 'contatoResponsavel': 'LEONARDO ROSARIO DE ALCANTARA'}","{'numeroInscricaoSocial': '', 'nome': 'CEB DISTRIBUICAO S.A.', 'razaoSocialReceita': 'CEB DISTRIBUICAO S.A.', 'nomeFantasiaReceita': 'CEB DISTRIBUICAO S.A.', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '26/07/2005', 'enderecoEletronico': 'marly@ceb.com.br', 'numeroTelefone': '61  33631894 61  33634013', 'descricaoLogradouro': 'ST SETOR DE INDUSTRIA E ABASTECIMENTO', 'numeroEndereco': 'S/N', 'complementoEndereco': 'AREA ESPECIAL C', 'numeroCEP': '        ', 'nomeBairro': 'SIA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '07.522.669/0001-92', 'tipoPessoa': None}",870990,,,"{'codigo': '250110', 'nome': 'COORDENACAO-GERAL DE MATERIAL E PATRIMONIO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",1902587.26,1902587.26
1,,2018-06-04,,2018-06-04,2018-07-05,"{'numero': '000012018', 'objeto': 'Objeto: Contratação de empresa especializada para fornecimento de energia elétrica em BAIXA TENSÃO a fim de atender necessidades dos Polos base de Manicoré.', 'numeroProcesso': '25037400410201717', 'contatoResponsavel': 'ARMANDO GARCIA DOS REIS'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '02.341.467/0001-20', 'tipoPessoa': None}",871727,,,"{'codigo': '257027', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - MANAUS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",9600.0,9600.0
2,,2017-10-23,,2017-01-11,2017-11-23,"{'numero': '000152017', 'objeto': 'Objeto: Contratação da ENERGISA PARAÍBA para prestação de energia elétrica para o imóvel utilizado pelo NEMS/PB, situado na Rua Desembargador Souto Maior 244, Centro, João Pessoa/PB.', 'numeroProcesso': '25018005303201715', 'contatoResponsavel': 'NEIDJA TORRES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",970151,,,"{'codigo': '250027', 'nome': 'NUCLEO ESTADUAL DO MS/PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",85191.16,85191.16
3,,2017-10-23,,2017-01-11,2017-11-28,"{'numero': '000182017', 'objeto': 'Objeto: Contratação da Energisa Paraíba para fornecimento de energia elétrica para imóvel pelo NEMS/PB, localizado na Av. Duarte da Silveira nº 610, Centro , João PEssoa/PB.', 'numeroProcesso': '25018005302201762', 'contatoResponsavel': 'NEIDJA TORRES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",1071248,,,"{'codigo': '250027', 'nome': 'NUCLEO ESTADUAL DO MS/PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",81342.04,81342.04
4,,2017-11-09,,2017-11-09,2017-12-09,"{'numero': '000062017', 'objeto': 'Objeto: Contratação de serviço de abastecimento de água tratada e coleta de esgoto sanitário por ligações domiciliares e medição por hidrômetro para atender a unidade do Polo Base de Itacajá, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.', 'numeroProcesso': '25066000224201734', 'contatoResponsavel': 'SIDNEY MARIANO DE BRITO'}","{'numeroInscricaoSocial': '', 'nome': 'SERVICO MUNICIPAL DE AGUA E ESGOTO - SEMAE', 'razaoSocialReceita': 'SERVICO MUNICIPAL DE AGUA E ESGOTO - SEMAE', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '22/11/1982', 'enderecoEletronico': '', 'numeroTelefone': ' ', 'descricaoLogradouro': 'R 5', 'numeroEndereco': 'SN', 'complementoEndereco': 'ESQ.C/RUA C,', 'numeroCEP': '        ', 'nomeBairro': 'CENTRO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '00.001.594/0001-55', 'tipoPessoa': None}",1367574,,,"{'codigo': '257054', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - TOCANTINS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",442.42,442.42
5,,2017-11-12,,2017-11-12,2017-12-19,"{'numero': '000012017', 'objeto': 'Objeto: Fornecimento de Energia Elétrica Baixa Tensão para atender as estruturas físicas pertencentes ao DSEI Alto Rio Solimões na unificação de todas as unidades já incluídas em contratos e as não não contempladas.', 'numeroProcesso': '25036000892201719', 'contatoResponsavel': 'JOEL DE SOUZA MUNHOZ'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '02.341.467/0001-20', 'tipoPessoa': None}",1367575,,,"{'codigo': '257025', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - ALTO SOLIMOES', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",255629.67,255629.67
6,,2017-03-07,,2017-03-07,2017-04-07,"{'numero': '000052017', 'objeto': 'Objeto: Contratação de serviço de fornecimento de energia elétrica na sede do Dsei/TO, nas unidades vinculadas e aldeias indígenas, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.', 'numeroProcesso': '25066000034201717', 'contatoResponsavel': 'SIDNEY MARIANO DE BRITO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.', 'razaoSocialReceita': 'ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.', 'nomeFantasiaReceita': 'ENERGISA TOCANTINS', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '27/03/1989', 'enderecoEletronico': '', 'numeroTelefone': '63  32195000 63  32195000', 'descricaoLogradouro': 'Q 104 NORTE AVENIDA LO 4', 'numeroEndereco': '12-A', 'complementoEndereco': 'CONJ: IV;', 'numeroCEP': '        ', 'nomeBairro': 'PLANO DIRETOR NORTE', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '25.086.034/0001-71', 'tipoPessoa': None}",1367579,,,"{'codigo': '257054', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - TOCANTINS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",687092.37,687092.37
7,,2017-07-26,,2017-07-26,2017-11-08,"{'numero': '000012017', 'objeto': 'Objeto: Fornecimento de Água e Coleta de Esgoto, a ser prestado em Fortaleza, na Sede do Distrito Sanitário Especial Indígena do Ceará, na Casa de Saúde do Índio-CASAI e Polo Base de Caucaia/CE.', 'numeroProcesso': '25044000476201711', 'contatoResponsavel': 'ALBERTO SALES BARBOSA'}","{'numeroInscricaoSocial': '', 'nome': 'COMPANHIA DE AGUA E ESGOTO DO CEARA CAGECE', 'razaoSocialReceita': 'COMPANHIA DE AGUA E ESGOTO DO CEARA CAGECE', 'nomeFantasiaReceita': 'CAGECE', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '08/09/1971', 'enderecoEletronico': 'GRUPO.GCONTFISCAL@CAGECE.COM.BR', 'numeroTelefone': '85  31011768 ', 'descricaoLogradouro': 'R LAURO VIEIRA CHAVES', 'numeroEndereco': '1030', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'AEROPORTO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '07.040.108/0001-57', 'tipoPessoa': None}",1367582,,,"{'codigo': '257033', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - CEARA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",45000.0,45000.0
8,,2017-10-07,,2017-10-07,2017-09-08,"{'numero': '000362017', 'objeto': 'Objeto: Contratação de Compra de Energia Regulada - CCER, por meio de concessionária de serviço público, referente ao fornecimento de energia elétrica para as Unidades I e VII localizadas no SIA trecho 4 lotes 540/610 Almoxarifado e 1220/1280 SADM.', 'numeroProcesso': '250001745592016', 'contatoResponsavel': 'TIAGO PONTES QUEIROZ'}","{'numeroInscricaoSocial': '', 'nome': 'CEB DISTRIBUICAO S.A.', 'razaoSocialReceita': 'CEB DISTRIBUICAO S.A.', 'nomeFantasiaReceita': 'CEB DISTRIBUICAO S.A.', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '26/07/2005', 'enderecoEletronico': 'marly@ceb.com.br', 'numeroTelefone': '61  33631894 61  33634013', 'descricaoLogradouro': 'ST SETOR DE INDUSTRIA E ABASTECIMENTO', 'numeroEndereco': 'S/N', 'complementoEndereco': 'AREA ESPECIAL C', 'numeroCEP': '        ', 'nomeBairro': 'SIA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '07.522.669/0001-92', 'tipoPessoa': None}",1968343,,,"{'codigo': '250110', 'nome': 'COORDENACAO-GERAL DE MATERIAL E PATRIMONIO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",0.01,0.01
9,,2017-04-26,,2017-05-23,2016-06-16,"{'numero': '000042016', 'objeto': 'Objeto: Contratação do serviço de fornecimento de energia elétrica pela ENERGISA PARAIBA ? DISTRIBUIDORA DE ENERGIA S.A, de acordo com a RESOLUÇÃO NORMATIVA Nº 414, DE 9 DE SETEMBRO DE 2010, visando atender as necessidades dos Sistemas de Abastecimento de Água das Aldeias Indígenas, Polos Base e Unidades Básicas de Saúde Indígenas - UBSI, localizadas nos municípios de Baia da Traição, Marcação e Rio Tinto de abrangência e responsabilidade deste Distrito, como também a Sede deste órgão.', 'numeroProcesso': '25058000847201544', 'contatoResponsavel': 'MARGARETH LIMA DA SILVA'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",2867335,,,"{'codigo': '257046', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - POTIGUARA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",151929.48,151929.48
10,,2017-04-26,,2017-05-23,2016-06-15,"{'numero': '000042016', 'objeto': 'Objeto: Contratação do serviço de fornecimento de energia elétrica pela ENERGISA PARAIBA ? DISTRIBUIDORA DE ENERGIA S.A, de acordo com a RESOLUÇÃO NORMATIVA Nº 414, DE 9 DE SETEMBRO DE 2010, visando atender as necessidades dos Sistemas de Abastecimento de Água das Aldeias Indígenas, Polos Base e Unidades Básicas de Saúde Indígenas - UBSI, localizadas nos municípios de Baia da Traição, Marcação e Rio Tinto de abrangência e responsabilidade deste Distrito, como também a Sede deste órgão.', 'numeroProcesso': '25058000847201544', 'contatoResponsavel': 'MARGARETH LIMA DA SILVA'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",2867336,,,"{'codigo': '257046', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - POTIGUARA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",508070.52,508070.52
